text
News
"News - Sports"
Monero,rss,https://www.getmonero.org/,https://www.getmonero.org/feed.xml
"News – Blokt – Privacy, Tech, Bitcoin, Blockchain & Cryptocurrency",rss,https://blokt.com,https://blokt.com/news/feed
"News - Realeases"
"BOOMERANG - News",rss,https://b00merang.weebly.com/news,https://b00merang.weebly.com/1/feed
"Kodi News",rss,https://kodi.tv,http://feeds.kodi.tv/xbmc
"Arch Linux: Recent news updates",rss,https://archlinux.org/news/,https://archlinux.org/feeds/news/
"Announcements - Manjaro Linux Forum",rss,https://forum.manjaro.org/c/announcements/11,https://forum.manjaro.org/c/announcements/11.rss
"Tails - Notícias",rss,https://tails.net/news/index.en.html,https://tails.boum.org/news/index.pt.rss
"Release notes from monero-gui",rss,https://github.com/monero-project/monero-gui/releases,https://github.com/monero-project/monero-gui/releases.atom
"Release notes from batocera.linux",rss,https://github.com/batocera-linux/batocera.linux/releases,https://github.com/batocera-linux/batocera.linux/releases.atom
EmulationStation,rss,https://emulationstation.org/news,https://emulationstation.org/news/?feed=rss2
GIMP,rss,https://www.gimp.org/,https://www.gimp.org/feeds/rss.xml
PortableApps.com,rss,https://portableapps.com,http://portableapps.com/feeds/general
"News - Technology and Opsec"
"The Software Freedom Conservancy Blog.",rss,https://sfconservancy.org/blog/,https://sfconservancy.org/feeds/blog/
"Planet GNU",rss,https://planet.gnu.org/,https://planet.gnu.org/rss20.xml
"Software Freedom Conservancy News",rss,https://sfconservancy.org/news/,https://sfconservancy.org/feeds/news/
"FSF News",rss,http://www.fsf.org/news/aggregator,https://static.fsf.org/fsforg/rss/news.xml
"suckless.org news",rss,https://www.suckless.org,https://suckless.org/atom.xml
"HTML Online",rss,https://html-online.com/articles/,https://html-online.com/articles/feed/
"Linux Journal - The Original Magazine of the Linux Community",rss,https://www.linuxjournal.com/,https://www.linuxjournal.com/node/feed
MediaGoblin,rss,https://mediagoblin.org/,https://mediagoblin.org/news/index.xml
"Schneier on Security",rss,https://www.schneier.com,https://www.schneier.com/feed/
"The Hacker News",rss,https://thehackernews.com,https://feeds.feedburner.com/TheHackersNews
"It's FOSS",rss,https://itsfoss.com/,https://itsfoss.com/feed/
"Viva o Linux - Forum",rss,http://www.vivaolinux.com.br/,https://feeds.feedburner.com/forum-vivaolinux?format=xml
"Newest | OpenHardware.io",rss,https://www.openhardware.io/,https://www.openhardware.io/list?rss=1&view=newest
"Social Networks"
"Social Networks - Twitter"
"Dr West Bestern 🛡️ / @western_bester",rss,https://nitter.net/western_bester,https://nitter.net/western_bester/rss
"Latino Bodybuilders for Hellenism / @LatinxPutler",rss,https://nitter.net/LatinxPutler,https://nitter.net/LatinxPutler/rss
"RAW EGG NATIONALIST / @Babygravy9",rss,https://nitter.net/Babygravy9,https://nitter.net/Babygravy9/rss
"Social Networks - Telegram"
"Corpse World Monologues - Telegram Channel",rss,https://t.me/s/grapesofthorns,https://rsshub.app/telegram/channel/grapesofthorns
"Bellum Acta - Intel, Urgent News and Archives - Telegram Channel",rss,https://t.me/s/BellumActaNews,https://rsshub.app/telegram/channel/BellumActaNews
"z THE ECO CHRISTOFASCIFIST z - Telegram Channel",rss,https://t.me/s/catholicwigger,https://rsshub.app/telegram/channel/catholicwigger
"Christian Aryanism — Fides et Gens, Inseperable. - Telegram Channel",rss,https://t.me/s/ChristianAryanism,https://rsshub.app/telegram/channel/ChristianAryanism
Blogs
"Blogs - Politics"
"The Alternative Hypothesis",rss,https://thealternativehypothesis.org,http://thealternativehypothesis.org/index.php/feed/
Counter-Currents,rss,https://counter-currents.com,https://counter-currents.com/feed/
"William M. Briggs",rss,https://www.wmbriggs.com,https://www.wmbriggs.com/feed/
"The Z Blog",rss,https://thezman.com/wordpress,https://thezman.com/wordpress/?feed=rss2
"Darwinian Reactionary",rss,https://darwinianreactionary.wordpress.com,https://darwinianreactionary.wordpress.com/feed/
Dividuals,rss,https://dividuals.wordpress.com,https://dividuals.wordpress.com/feed/
"Anomaly UK",rss,https://www.anomalyblog.co.uk,https://blog.anomalyuk.party/feed/
"Carlsbad 1819",rss,https://carlsbad1819.wordpress.com,https://carlsbad1819.wordpress.com/feed/
"ACCALE Nacionalismo",rss,https://accale.org,https://accale.org/feed/
"Fisted by Foucault",rss,https://niccolo.substack.com,https://niccolo.substack.com/feed
"The Occidental Observer",rss,https://www.theoccidentalobserver.net,https://www.theoccidentalobserver.net/feed/
"History Reviewed",rss,http://historyreviewed.best,http://historyreviewed.best/index.php/feed/
"AFFIRMATIVE RIGHT",rss,http://affirmativeright.blogspot.com/,https://feeds.feedburner.com/AffirmativeRight
"Vanguard News Network",rss,http://www.vanguardnewsnetwork.com,http://www.vanguardnewsnetwork.com/feed/
"New Frontier",rss,https://newfrontierusa.org,https://newfrontierusa.org/feed/
"Radix Journal",rss,https://radixjournal.com,https://radixjournal.com/feed/
"The Creativity Alliance",rss,https://creativityalliance.com/,https://creativityalliance.com/feed/
"From the Trenches World Report",rss,http://fromthetrenchesworldreport.com/,https://fromthetrenchesworldreport.com/feed
"Blogs - Health"
"Herculean Strength",rss,https://herculeanstrength.com,https://herculeanstrength.com/feed/
"Blogs - Technology"
"Can I Use updates",rss,https://caniuse.com/feed,http://feeds.feedburner.com/WhenCanIUse
"Luke Smith",rss,https://lukesmith.xyz/,https://lukesmith.xyz/rss.xml
Danluu,rss,https://danluu.com/atom/index.xml,https://danluu.com/atom.xml
"emhmki.org RSS feed",rss,http://emhmki.org/,https://web.emhmki.org/feed/index.html
CSS-Tricks,rss,https://css-tricks.com,https://css-tricks.com/feed/
"CSS Working Group Blog",rss,https://www.w3.org/blog/CSS,http://www.w3.org/blog/CSS/feed/atom/
"Planet WebKit",rss,https://planet.webkit.org/,http://planet.webkit.org/atom.xml
Opensource.com,rss,https://opensource.com/,https://opensource.com/feed
"Privacy Guides: Encryption, Tracking, Security and Privacy Tools",rss,https://www.privacytools.io/guides/,https://www.privacytools.io/guides/rss.xml
"Knowledge Base",rss,https://bgstack15.ddns.net/blog/,https://bgstack15.ddns.net/blog/rss.xml
"Blogs - Archeofuturism +or-"
"Aurora de Ferro",rss,https://auroradeferro.org,https://auroradeferro.org/f.rss
"Aureus Press",rss,https://www.aureus-press.com,https://www.aureus-press.com/feed/
Palladium,rss,https://www.palladiummag.com/,https://palladiummag.com/feed/
"Blogs - Religion and Spirituality"
"First Things RSS Feed - First Thoughts",rss,https://www.firstthings.com/blogs/firstthoughts,https://www.firstthings.com/rss/blogs/firstthoughts
"First Things RSS Feed - Web Exclusives | Daily Writings From Our Top Writers | First Things",rss,https://www.firstthings.com/web-exclusives,https://www.firstthings.com/rss/web-exclusives
"Coptic Magical Papyri",rss,https://www.coptic-magic.phil.uni-wuerzburg.de,https://www.coptic-magic.phil.uni-wuerzburg.de/index.php/feed/
Leithart,rss,https://www.patheos.com/blogs/leithart,https://www.patheos.com/blogs/leithart/feed/?type=blogs&permalink=leithart
"The Social Pathologist",rss,https://socialpathology.blogspot.com/,https://socialpathology.blogspot.com/feeds/posts/default?alt=rss
AntiDem,rss,https://antidem.wordpress.com,https://antidem.wordpress.com/feed/
"Christians for Truth",rss,https://christiansfortruth.com/,https://christiansfortruth.com/feed/
"Blogs - Culture"
"Excuse The Blood",rss,https://excusetheblood.wordpress.com,https://excusetheblood.wordpress.com/feed/
"Excuse The Blood's Newsletter",rss,https://excusetheblood.substack.com,https://excusetheblood.substack.com/feed
"Henry Dampier",rss,http://www.henrydampier.com/,http://www.henrydampier.com/feed/
"Nexus Newsfeed",rss,https://nexusnewsfeed.com/,https://nexusnewsfeed.com/?view=rss
Isegoria,rss,https://www.isegoria.net,https://www.isegoria.net/feed/
"Blogs - Architecture and Urbanism"
"Smart Cities Dive - Latest News",rss,https://www.smartcitiesdive.com/news/,https://www.smartcitiesdive.com/feeds/news/
"Common Edge",rss,https://commonedge.org,https://commonedge.org/feed/
"Frazetta Girls - Blog",rss,https://www.frazettagirls.com/blogs/news,https://www.frazettagirls.com/blogs/news.atom
Podcasts
"Podcasts - Music"
"Rádiofobia Classics",rss,https://radiofobia.com.br/podcast/category/podcast/classics/,https://www.omnycontent.com/d/playlist/0009b167-0e82-414e-91eb-aae8011fc66d/6e4f7160-4d3f-45af-830d-ac610169e90a/94c2dc7d-c8e2-4f15-9352-ac61016abe3e/podcast.rss
"Brazuca Sounds",rss,https://podcasters.spotify.com/pod/show/brazucasounds,https://anchor.fm/s/47fabbc0/podcast/rss
"Podcasts - Conspiracy"
"The Paranormies",rss,https://rss.com/podcasts/the-paranormies,https://media.rss.com/the-paranormies/feed.xml
"Blackbird9s Breakfast club",rss,https://www.blackbird9tradingposts.org/,https://www.spreaker.com/show/1630538/episodes/feed
"Podcasts - Religion and Spirituality"
"Ek Nekron Podcast",rss,https://deathtotheworld.com,https://deathtotheworld.com/feed
"Coptic Magical Papyri Podcast",rss,http://www.coptic-magic.phil.uni-wuerzburg.de/,https://anchor.fm/s/2139d9a8/podcast/rss
"Bronze Podcast on Odysee",rss,https://odysee.com/@BronzePodcast:f,https://odysee.com/$/rss/@BronzePodcast:f
PioCast,rss,https://youtube.com/channel/UCXFinVKqdTzqghS25mtzHfg,https://anchor.fm/s/368e692c/podcast/rss
"Podcasts - Variedades"
"Todo Dia Podcast",rss,http://www.mercadodonegro.com.br,https://anchor.fm/s/5a572fc4/podcast/rss
"Nova Vertente",rss,https://podcasters.spotify.com/pod/show/nova-vertente,https://anchor.fm/s/30ee142c/podcast/rss
"The Fit Lords",rss,https://the-fit-lords.zencast.website,https://media.zencast.fm/the-fit-lords/rss
"The Right Stuff",rss,https://therightstuff.biz/series/the-right-stuff/,https://therightstuff.biz/feed/podcast
"Podcasts - News"
"S2 Underground",rss,https://www.buzzsprout.com/868255,https://feeds.buzzsprout.com/868255.rss
"Podcasts - History, Philosophy, etc."
"Dan Carlin's Hardcore History",rss,http://www.dancarlin.com,http://feeds.feedburner.com/dancarlin/history?format=xml
"Dan Carlin's Hardcore History: Addendum",rss,http://dchhaddendum.libsyn.com/website,https://dchhaddendum.libsyn.com/rss
"Literature and History",rss,http://literatureandhistory.com,https://literatureandhistory.libsyn.com/rss
"Not Related! A Big-Braned Podcast",rss,https://notrelated.xyz,https://notrelated.xyz/rss
"Podcasts - Comedy"
"cum town RSS",rss,https://www.patreon.com/cumtownRSS,https://www.patreon.com/rss/cumtownRSS?auth=Sk3CTXwaTx0Aw_bT2PxSmYnN-st3sdxB
"Saco Cheio Podcast",rss,http://arthurpetry.com/podcastgen/,http://www.arthurpetry.com/podcastgen/feed.xml
PavanCast,rss,https://podcasters.spotify.com/pod/show/pavancast,https://anchor.fm/s/2213b13c/podcast/rss
"Plantão Inútil",rss,https://podcasters.spotify.com/pod/show/plantaoinutil,https://anchor.fm/s/700a82a8/podcast/rss
Parabellum,rss,https://podcasters.spotify.com/pod/show/parabellum,https://anchor.fm/s/6d5d0134/podcast/rss
"Loen Talks",rss,https://podcasters.spotify.com/pod/show/loentalks,https://anchor.fm/s/13a4f930/podcast/rss
"Podcasts - Politics v1"
"Russians With Attitude",rss,https://podcasters.spotify.com/pod/show/russians-with-attitudes,https://anchor.fm/s/440483e8/podcast/rss
"Pisando em Brasa",rss,https://podcasters.spotify.com/pod/show/nova-resistencia,https://anchor.fm/s/2847aab8/podcast/rss
"Guten Morgen - Senso Incomum",rss,https://soundcloud.com/senso-incomum-642467380,https://feeds.soundcloud.com/users/soundcloud:users:194719183/sounds.rss
"Caribbean Rhythms with BAP",rss,http://glycineputler.libsyn.com/website,https://glycineputler.libsyn.com/rss
"Red Ice Radio",rss,https://redice.tv/red-ice-radio,https://redice.tv/rss/red-ice-radio
"Common Sense with Dan Carlin",rss,http://www.dancarlin.com,http://feeds.feedburner.com/dancarlin/commonsense?format=xml
"Me Ne Frego Podcast",rss,https://menefregopodcast2.blogspot.com/,https://feeds.feedburner.com/MeNeFregoPodcast
"Café Nacional",rss,https://podcasters.spotify.com/pod/show/cafenacional,https://anchor.fm/s/3e36d3f8/podcast/rss
"Silk And Steel Podcast",rss,https://silknsteel.podbean.com,https://feed.podbean.com/silknsteel/feed.xml
"Podcasts - Politics v2"
"Radio 3Fourteen",rss,https://redice.tv/radio-3fourteen,https://redice.tv/rss/radio-3fourteen
"Sex Wars",rss,https://sexwars.podbean.com,https://feed.podbean.com/sexwars/feed.xml
"podcasts | Counter-Currents",rss,https://counter-currents.com,https://counter-currents.com/tag/podcasts/feed/
"The Learned Elders of Zyklon",rss,https://www.therightstuff.biz,https://feeds.libsyn.com/403346/rss
"Unloose the Goose Agorist and Libertarian Solutions Podcast",rss,https://unloosethegoose.com,https://unloosethegoose.com/feed/podcast
"The Martyrmade Podcast",rss,https://martyrmade.com/,http://www.martyrmade.com/feed/podcast
"Anti-Neocon Report",rss,https://www.ancreport.com/,https://anchor.fm/s/2335767c/podcast/rss
"Palladium Podcast",rss,https://palladiummag.podbean.com,https://feed.podbean.com/palladiummag/feed.xml
"THE FEDPOST",rss,https://twitter.com/TheFedpost?s=09,https://anchor.fm/s/1e541c80/podcast/rss
"Full Haus",rss,http://fullhaus.libsyn.com/website,https://fullhaus.libsyn.com/rss
"The Z Blog Power Hour",rss,http://thezman.com/wordpress/,https://www.spreaker.com/show/2589657/episodes/feed
"Outlaw Conservative",rss,https://christophercantwell.net/podcasts/christopher-cantwells-radical-agenda/,https://outlawconservative.com/feed/podcast/
"The Southern AF Podcast",rss,http://southernaf.libsyn.com/website,https://feeds.libsyn.com/110190/rss
"The Hate Bus",rss,http://hatebus.libsyn.com/website,https://hatebus.libsyn.com/rss
"Right-Wing Dharma Squads",rss,https://rightwingdharmasquads.substack.com/podcast,https://feed.podbean.com/rightwingdharmasquads/feed.xml
"WhiteRabbitRadioTV on Odysee",rss,https://odysee.com/@whiterabbitradio:9,https://odysee.com/$/rss/@whiterabbitradio:9
Videos
"Videos - Archives"
"Time Train",rss,https://www.youtube.com/channel/UCHvdjp-zVFwXM7VJRk5f6iA,https://www.youtube.com/feeds/videos.xml?channel_id=UCHvdjp-zVFwXM7VJRk5f6iA
pdmovies,rss,https://www.bitchute.com/channel/pdmovies/,https://www.bitchute.com/feeds/rss/channel/pdmovies
"Videos - Psychedelics"
"Your Mate Tom",rss,https://www.youtube.com/channel/UCXSF1F_RFRUVNXX4QmB6vmw,https://www.youtube.com/feeds/videos.xml?channel_id=UCXSF1F_RFRUVNXX4QmB6vmw
"Psyched Substance",rss,https://www.youtube.com/channel/UCn8V3KNSgDr1Dai77_y8JrQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCn8V3KNSgDr1Dai77_y8JrQ
"Josie Kins",rss,https://www.youtube.com/channel/UCUJnH-MsFgAgvCVHplxqJOQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCUJnH-MsFgAgvCVHplxqJOQ
"Videos - Games"
LGR,rss,https://www.youtube.com/channel/UCLx053rWZxCiYWsBETgdKrQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCLx053rWZxCiYWsBETgdKrQ
"Diogenes The Gamer Cynic",rss,https://www.bitchute.com/channel/diogenesthegamercynic/,https://www.bitchute.com/feeds/rss/channel/diogenesthegamercynic
PatricianTV,rss,https://www.youtube.com/channel/UCnw3aIEiz60S6O3XcztCVkQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCnw3aIEiz60S6O3XcztCVkQ
"GST Channel",rss,https://www.youtube.com/channel/UCoQsV1On1wnbGn705cf_9Gw,https://www.youtube.com/feeds/videos.xml?channel_id=UCoQsV1On1wnbGn705cf_9Gw
"Synthetic Man",rss,https://www.youtube.com/channel/UCo8HnWzRvJQTsYNF1Sfhxvw,https://www.youtube.com/feeds/videos.xml?channel_id=UCo8HnWzRvJQTsYNF1Sfhxvw
"Videos - Culture"
Kodhak,rss,https://www.youtube.com/channel/UCsvFdTNmGzIIcLwQELw4Lxw,https://www.youtube.com/feeds/videos.xml?channel_id=UCsvFdTNmGzIIcLwQELw4Lxw
"Fritz Imperial",rss,https://www.youtube.com/channel/UCbiEAICCX-lyat0IOUIbyCA,https://www.youtube.com/feeds/videos.xml?channel_id=UCbiEAICCX-lyat0IOUIbyCA
"Alexander Grace",rss,https://www.youtube.com/channel/UCeY3vg1r0KrvuyPOi7T39eA,https://www.youtube.com/feeds/videos.xml?channel_id=UCeY3vg1r0KrvuyPOi7T39eA
E;R,rss,https://www.bitchute.com/channel/erofthesemicolon/,https://www.bitchute.com/feeds/rss/channel/erofthesemicolon
E;R,rss,https://www.youtube.com/channel/UC4BZtFgtCuHUt0p8J-XENiA,https://www.youtube.com/feeds/videos.xml?channel_id=UC4BZtFgtCuHUt0p8J-XENiA
Dovahhatty,rss,https://www.youtube.com/channel/UCdZY83VtDv0WieDHLyXrlNQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCdZY83VtDv0WieDHLyXrlNQ
"Pilgrims Pass",rss,https://www.youtube.com/channel/UCCpXIExIj5kDA3cTa3CkCjg,https://www.youtube.com/feeds/videos.xml?channel_id=UCCpXIExIj5kDA3cTa3CkCjg
MemeAnalysis,rss,https://www.youtube.com/channel/UCb4pvsyqNrmBIGJFQxEukUA,https://www.youtube.com/feeds/videos.xml?channel_id=UCb4pvsyqNrmBIGJFQxEukUA
"The Critical Drinker",rss,https://www.youtube.com/channel/UCSJPFQdZwrOutnmSFYtbstA,https://www.youtube.com/feeds/videos.xml?channel_id=UCSJPFQdZwrOutnmSFYtbstA
"Kodcast Podcast e Lives",rss,https://www.youtube.com/channel/UChNXTyyOm-FofMQfFliaTVg,https://www.youtube.com/feeds/videos.xml?channel_id=UChNXTyyOm-FofMQfFliaTVg
"The New Pill",rss,https://www.youtube.com/channel/UCiUkcNS6W0n8QdosuZASduQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCiUkcNS6W0n8QdosuZASduQ
"Carlos Alberto Sanches",rss,https://www.youtube.com/channel/UCn5xvHneUr_nc1QW7Nj5qjQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCn5xvHneUr_nc1QW7Nj5qjQ
soph,rss,https://www.bitchute.com/channel/soph/,https://www.bitchute.com/feeds/rss/channel/soph
Blackpilled,rss,https://www.bitchute.com/channel/blackpilled/,https://www.bitchute.com/feeds/rss/channel/Blackpilled
"American Krogan",rss,https://www.bitchute.com/channel/americankrogan/,https://www.bitchute.com/feeds/rss/channel/americankrogan
"Imperium Press",rss,https://www.youtube.com/channel/UC0LwzH8A9m4Jj_74jl63cog,https://www.youtube.com/feeds/videos.xml?channel_id=UC0LwzH8A9m4Jj_74jl63cog
TheAlmightyLoli,rss,https://www.youtube.com/channel/UCznmmSVMbr7E3isp3xYRqug,https://www.youtube.com/feeds/videos.xml?channel_id=UCznmmSVMbr7E3isp3xYRqug
RedLetterMedia,rss,https://www.youtube.com/channel/UCrTNhL_yO3tPTdQ5XgmmWjA,https://www.youtube.com/feeds/videos.xml?channel_id=UCrTNhL_yO3tPTdQ5XgmmWjA
"Art Chad",rss,https://www.youtube.com/channel/UC2Y0KKomVw83JDgjVqVCGzg,https://www.youtube.com/feeds/videos.xml?channel_id=UC2Y0KKomVw83JDgjVqVCGzg
"Videos - Health"
"The Bioneer",rss,https://www.youtube.com/channel/UCIh_TPYPqjJuS_-nOfAIlfg,https://www.youtube.com/feeds/videos.xml?channel_id=UCIh_TPYPqjJuS_-nOfAIlfg
"What I've Learned",rss,https://www.youtube.com/channel/UCqYPhGiB9tkShZorfgcL2lA,https://www.youtube.com/feeds/videos.xml?channel_id=UCqYPhGiB9tkShZorfgcL2lA
"Improvement Pill",rss,https://www.youtube.com/channel/UCBIt1VN5j37PVM8LLSuTTlw,https://www.youtube.com/feeds/videos.xml?channel_id=UCBIt1VN5j37PVM8LLSuTTlw
"Mark Wildman",rss,https://www.youtube.com/channel/UCVYbUVLrZ6pEBfYV_UyvItA,https://www.youtube.com/feeds/videos.xml?channel_id=UCVYbUVLrZ6pEBfYV_UyvItA
"Wim Hof",rss,https://www.youtube.com/channel/UCxHTM1FYxeC4F7xDsBVltGg,https://www.youtube.com/feeds/videos.xml?channel_id=UCxHTM1FYxeC4F7xDsBVltGg
"Videos - GreenText"
"Midnight Broadcast",rss,https://www.youtube.com/channel/UCuZc4JcCehT74JbD4gkVcxQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCuZc4JcCehT74JbD4gkVcxQ
"Green Spleen Submarine",rss,https://www.youtube.com/channel/UCsCVr5of7XHZoK2k4gvfffg,https://www.youtube.com/feeds/videos.xml?channel_id=UCsCVr5of7XHZoK2k4gvfffg
[T6],rss,https://www.youtube.com/channel/UCPv4mkmp5wndrM46m0PlphA,https://www.youtube.com/feeds/videos.xml?channel_id=UCPv4mkmp5wndrM46m0PlphA
"Videos - ARG"
"MISTER MANTICORE",rss,https://www.youtube.com/channel/UChpTxCrmfHNYo2jkt4rR6Rw,https://www.youtube.com/feeds/videos.xml?channel_id=UChpTxCrmfHNYo2jkt4rR6Rw
"Hypnagogic Archive",rss,https://www.youtube.com/channel/UCtf2wiEvMLwnkdxSq7w_-Sg,https://www.youtube.com/feeds/videos.xml?channel_id=UCtf2wiEvMLwnkdxSq7w_-Sg
LOCAL58TV,rss,https://www.youtube.com/channel/UCuoMasRkMhlj1VNVAOJdw5w,https://www.youtube.com/feeds/videos.xml?channel_id=UCuoMasRkMhlj1VNVAOJdw5w
"GEMINI HOME ENTERTAINMENT",rss,https://www.youtube.com/channel/UC9YXCCz-A28lxhMA-ArfBaA,https://www.youtube.com/feeds/videos.xml?channel_id=UC9YXCCz-A28lxhMA-ArfBaA
"Alex Kister",rss,https://www.youtube.com/channel/UC6UBbvEA8uh6Ulc6ax1Zs0g,https://www.youtube.com/feeds/videos.xml?channel_id=UC6UBbvEA8uh6Ulc6ax1Zs0g
"Kane Pixels",rss,https://www.youtube.com/channel/UC8X4WT5_lUXqMjeN8bGFk9w,https://www.youtube.com/feeds/videos.xml?channel_id=UC8X4WT5_lUXqMjeN8bGFk9w
"Videos - Horror, Creepy, etc"
Nexpo,rss,https://www.youtube.com/channel/UCpFFItkfZz1qz5PpHpqzYBw,https://www.youtube.com/feeds/videos.xml?channel_id=UCpFFItkfZz1qz5PpHpqzYBw
tofu,rss,https://www.youtube.com/channel/UCSmfK0ffNSoZwVfMqDPrXhg,https://www.youtube.com/feeds/videos.xml?channel_id=UCSmfK0ffNSoZwVfMqDPrXhg
"Horror Stories",rss,https://www.youtube.com/channel/UCG4wigbjnwzBIck_8t_IWSg,https://www.youtube.com/feeds/videos.xml?channel_id=UCG4wigbjnwzBIck_8t_IWSg
Wendigoon,rss,https://www.youtube.com/channel/UC3cpN6gcJQqcCM6mxRUo_dA,https://www.youtube.com/feeds/videos.xml?channel_id=UC3cpN6gcJQqcCM6mxRUo_dA
"Shrouded Hand",rss,https://www.youtube.com/channel/UCsVIQ2ipmCbua6s8ThFLo5A,https://www.youtube.com/feeds/videos.xml?channel_id=UCsVIQ2ipmCbua6s8ThFLo5A
ScareTheater,rss,https://www.youtube.com/channel/UCaGOgwGKnDVOKY0DrFsBAiA,https://www.youtube.com/feeds/videos.xml?channel_id=UCaGOgwGKnDVOKY0DrFsBAiA
"Atrocity Guide",rss,https://www.youtube.com/channel/UCn8OYopT9e8tng-CGEWzfmw,https://www.youtube.com/feeds/videos.xml?channel_id=UCn8OYopT9e8tng-CGEWzfmw
IndexSe7e,rss,https://www.youtube.com/channel/UCLhorCB69OqMws0_H9TZ0YA,https://www.youtube.com/feeds/videos.xml?channel_id=UCLhorCB69OqMws0_H9TZ0YA
"Goose Boose",rss,https://www.youtube.com/channel/UCPNpWbJonN_3pyeYATJb_bg,https://www.youtube.com/feeds/videos.xml?channel_id=UCPNpWbJonN_3pyeYATJb_bg
RagnarRox,rss,https://www.youtube.com/channel/UCFg9-S0cfu3UvBYuSNFT9hQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCFg9-S0cfu3UvBYuSNFT9hQ
"In Praise of Shadows",rss,https://www.youtube.com/channel/UCdPPmAd9qlG80qeSm74-eww,https://www.youtube.com/feeds/videos.xml?channel_id=UCdPPmAd9qlG80qeSm74-eww
"MSA Matthew",rss,https://www.youtube.com/channel/UCItAnWpuUZOEr4HXjkTBxcA,https://www.youtube.com/feeds/videos.xml?channel_id=UCItAnWpuUZOEr4HXjkTBxcA
"Scary Interesting",rss,https://www.youtube.com/channel/UCNXvmGafmrtJ7VPSqjRRbwg,https://www.youtube.com/feeds/videos.xml?channel_id=UCNXvmGafmrtJ7VPSqjRRbwg
Limbo,rss,https://www.youtube.com/channel/UCE_D0W8VmZnV84iPVCXe5QA,https://www.youtube.com/feeds/videos.xml?channel_id=UCE_D0W8VmZnV84iPVCXe5QA
"Nick Crowley",rss,https://www.youtube.com/channel/UCMX31RavkfUHJvw03RbUZnA,https://www.youtube.com/feeds/videos.xml?channel_id=UCMX31RavkfUHJvw03RbUZnA
blameitonjorge,rss,https://www.youtube.com/channel/UCU3oAyhHDXjgbxazqOEG2UA,https://www.youtube.com/feeds/videos.xml?channel_id=UCU3oAyhHDXjgbxazqOEG2UA
BizarreBub,rss,https://www.youtube.com/channel/UCn7Ef9w8dTXyk9kNgti9aWw,https://www.youtube.com/feeds/videos.xml?channel_id=UCn7Ef9w8dTXyk9kNgti9aWw
Gearisko,rss,https://www.youtube.com/channel/UCNkoP90lOy34vJYcTFaiJPQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCNkoP90lOy34vJYcTFaiJPQ
YourEverydayTheorist,rss,https://www.youtube.com/channel/UCEfP26BAdjl6LeeXQnjm9zQ,https://www.youtube.com/feeds/videos.xml?channel_id=UCEfP26BAdjl6LeeXQnjm9zQ
